tipo;codigo_movimiento;nro_comprobante;fecha_comprobante;nro_asiento;id_ejercicio;fecha_asiento;concepto;desc_concepto;cod_pc;cuenta;naturaleza;debe;haber;saldo_asiento;anulado
OP;93064;0002-00007697;04/06/2026;16302.0;2.0;04/06/2026;7.0;Pago;210101;Proveedores;Acreedor;488900.0000;0.0000;2112596100.30;No
OP;93064;0002-00007697;04/06/2026;16302.0;2.0;04/06/2026;7.0;Pago;110110;Cheques pend Acreditacion;Deudor;0.0000;423500.0000;3136713638.37;No
OP;102727;0002-00007796;02/07/2026;16306.0;2.0;02/07/2026;7.0;Pago;110101;Caja Huidobro;Deudor;0.0000;69809.7600;-430111347.65;No
OP;102727;0002-00007796;02/07/2026;16306.0;2.0;02/07/2026;7.0;Pago;210101;Proveedores;Acreedor;71276.3500;0.0000;2125463941.39;No
OP;102727;0002-00007796;02/07/2026;16306.0;2.0;02/07/2026;7.0;Pago;210404;Retenciones IIBB a Pagar;Acreedor;0.0000;1466.5900;5254735.58;No
OP;104378;0002-00007822;08/07/2026;16308.0;2.0;08/07/2026;7.0;Pago;110101;Caja Huidobro;Deudor;0.0000;526100.8900;-430637448.54;No
OP;104378;0002-00007822;08/07/2026;16308.0;2.0;08/07/2026;7.0;Pago;210101;Proveedores;Acreedor;537200.0700;0.0000;2125463941.39;No
OP;104378;0002-00007822;08/07/2026;16308.0;2.0;08/07/2026;7.0;Pago;210404;Retenciones IIBB a Pagar;Acreedor;0.0000;11099.1800;5265834.76;No
OP;106300;0002-00007837;08/08/2025;34056.0;1.0;08/08/2025;7.0;Pago;210101;Proveedores;Acreedor;47000000.0000;0.0000;8413461631.50;No
OP;106300;0002-00007837;08/08/2025;34056.0;1.0;08/08/2025;7.0;Pago;110120;Banco Galicia Caja Ahorro U$D;Deudor;0.0000;47000000.0000;259732354.13;No
OP;106302;0002-00007838;11/08/2025;34057.0;1.0;11/08/2025;7.0;Pago;210101;Proveedores;Acreedor;11500000.0000;0.0000;8401961631.50;No
OP;106302;0002-00007838;11/08/2025;34057.0;1.0;11/08/2025;7.0;Pago;110120;Banco Galicia Caja Ahorro U$D;Deudor;0.0000;11500000.0000;248232354.13;No
OP;106354;0002-00007840;02/09/2025;34058.0;1.0;02/09/2025;7.0;Pago;410401;Comisiones Bancarias;Deudor;16720.0000;0.0000;148403504.67;No
OP;106354;0002-00007840;02/09/2025;34058.0;1.0;02/09/2025;7.0;Pago;110120;Banco Galicia Caja Ahorro U$D;Deudor;0.0000;16720.0000;248215634.13;No
OP;106426;0002-00007841;31/10/2025;34059.0;1.0;31/10/2025;7.0;Pago;410401;Comisiones Bancarias;Deudor;6698493.5000;0.0000;155101998.17;No
OP;106426;0002-00007841;31/10/2025;34059.0;1.0;31/10/2025;7.0;Pago;110120;Banco Galicia Caja Ahorro U$D;Deudor;0.0000;6698493.5000;241517140.63;No
OP;106486;0002-00007843;15/07/2026;16309.0;2.0;15/07/2026;7.0;Pago;210101;Proveedores;Acreedor;3041225.0100;0.0000;2122422716.38;No
OP;106486;0002-00007843;15/07/2026;16309.0;2.0;15/07/2026;7.0;Pago;110121;Banco Santander;Deudor;0.0000;3041225.0100;-133522078.87;No
OP;106487;0002-00007844;15/07/2026;16310.0;2.0;15/07/2026;7.0;Pago;210101;Proveedores;Acreedor;10489499.1800;0.0000;2111933217.20;No
OP;106487;0002-00007844;15/07/2026;16310.0;2.0;15/07/2026;7.0;Pago;210404;Retenciones IIBB a Pagar;Acreedor;0.0000;105422.1000;5371256.86;No
OP;106487;0002-00007844;15/07/2026;16310.0;2.0;15/07/2026;7.0;Pago;110121;Banco Santander;Deudor;0.0000;10384077.0800;-143906155.95;No
OP;106488;0002-00007845;15/07/2026;16311.0;2.0;15/07/2026;7.0;Pago;210101;Proveedores;Acreedor;1023035.6700;0.0000;2110910181.53;No
OP;106488;0002-00007845;15/07/2026;16311.0;2.0;15/07/2026;7.0;Pago;210404;Retenciones IIBB a Pagar;Acreedor;0.0000;24681.2000;5395938.06;No
OP;106488;0002-00007845;15/07/2026;16311.0;2.0;15/07/2026;7.0;Pago;110121;Banco Santander;Deudor;0.0000;998354.4700;-144904510.42;No
OP;106582;0002-00007846;15/07/2026;16312.0;2.0;15/07/2026;7.0;Pago;110114;Banco Galicia cta cte Caseros;Deudor;0.0000;3838371.4200;663743781.94;No
OP;106582;0002-00007846;15/07/2026;16312.0;2.0;15/07/2026;7.0;Pago;210315;SICORE a Pagar;Acreedor;3838371.4200;0.0000;-16333234.06;No
OP;107351;0002-00007866;17/07/2026;16313.0;2.0;17/07/2026;7.0;Pago;210101;Proveedores;Acreedor;14687363.8500;0.0000;2096222817.68;No
OP;107351;0002-00007866;17/07/2026;16313.0;2.0;17/07/2026;7.0;Pago;210404;Retenciones IIBB a Pagar;Acreedor;0.0000;354339.3000;5750277.36;No
OP;107351;0002-00007866;17/07/2026;16313.0;2.0;17/07/2026;7.0;Pago;110115;Banco Galicia cta cte Laguna;Deudor;0.0000;14333024.5500;-693822827.31;No
